repo,model_n,nct_id,outcome,term,estimate,se
yoda,2,NCT00265096,sf36_pcs,como_cnt,-0.993,0.817
yoda,2,NCT00265096,sf36_pcs,age_std,0.663,1.2
yoda,3,NCT00265096,sf36_pcs,(Intercept),43.524,1.508
yoda,3,NCT00265096,sf36_pcs,como_cnt,-0.891,0.782
yoda,3,NCT00265096,sf36_pcs,sex,5.25,1.678
yoda,4,NCT00265096,sf36_pcs,(Intercept),44.255,1.879
yoda,4,NCT00265096,sf36_pcs,como_cnt,-1.009,0.803
yoda,4,NCT00265096,sf36_pcs,age_std,0.771,1.181
yoda,4,NCT00265096,sf36_pcs,sex,5.282,1.681
yoda,1,NCT00265096,sf36_mcs,(Intercept),53.097,1.274
yoda,1,NCT00265096,sf36_mcs,como_cnt,-0.877,0.891
yoda,2,NCT00265096,sf36_mcs,(Intercept),55.693,1.811
yoda,2,NCT00265096,sf36_mcs,como_cnt,-1.295,0.91
yoda,2,NCT00265096,sf36_mcs,age_std,2.665,1.329
yoda,3,NCT00265096,sf36_mcs,(Intercept),49.611,1.679
yoda,3,NCT00265096,sf36_mcs,como_cnt,-0.902,0.877
yoda,3,NCT00265096,sf36_mcs,sex,5.844,1.874
yoda,4,NCT00265096,sf36_mcs,(Intercept),52.262,2.075
yoda,4,NCT00265096,sf36_mcs,como_cnt,-1.342,0.894
yoda,4,NCT00265096,sf36_mcs,age_std,2.803,1.306
yoda,4,NCT00265096,sf36_mcs,sex,5.975,1.862
yoda,1,NCT01009086,sf36_pcs,(Intercept),43.904,0.928
yoda,1,NCT01009086,sf36_pcs,como_cnt,-3.352,1.45
yoda,2,NCT01009086,sf36_pcs,(Intercept),44.702,1.429
yoda,2,NCT01009086,sf36_pcs,como_cnt,-3.602,1.492
yoda,2,NCT01009086,sf36_pcs,age_std,0.857,1.167
yoda,3,NCT01009086,sf36_pcs,(Intercept),41.66,1.367
yoda,3,NCT01009086,sf36_pcs,como_cnt,-3.147,1.44
yoda,3,NCT01009086,sf36_pcs,sex,3.956,1.783
yoda,4,NCT01009086,sf36_pcs,(Intercept),42.643,1.668
yoda,4,NCT01009086,sf36_pcs,como_cnt,-3.485,1.477
yoda,4,NCT01009086,sf36_pcs,age_std,1.197,1.164
yoda,4,NCT01009086,sf36_pcs,sex,4.188,1.797
yoda,1,NCT01009086,sf36_mcs,(Intercept),48.962,1.123
yoda,1,NCT01009086,sf36_mcs,como_cnt,-3.359,1.755
yoda,2,NCT01009086,sf36_mcs,(Intercept),50.598,1.725
yoda,2,NCT01009086,sf36_mcs,como_cnt,-3.872,1.801
yoda,2,NCT01009086,sf36_mcs,age_std,1.758,1.409
yoda,3,NCT01009086,sf36_mcs,(Intercept),45.269,1.638
yoda,3,NCT01009086,sf36_mcs,como_cnt,-3.021,1.726
yoda,3,NCT01009086,sf36_mcs,sex,6.509,2.137
yoda,4,NCT01009086,sf36_mcs,(Intercept),47.176,1.99
yoda,4,NCT01009086,sf36_mcs,como_cnt,-3.677,1.762
yoda,4,NCT01009086,sf36_mcs,age_std,2.323,1.389
yoda,4,NCT01009086,sf36_mcs,sex,6.959,2.144
yoda,1,NCT01077362,sf36_pcs,(Intercept),40.914,1.331
yoda,1,NCT01077362,sf36_pcs,como_cnt,-3.38,1.845
yoda,2,NCT01077362,sf36_pcs,(Intercept),39.01,1.815
yoda,2,NCT01077362,sf36_pcs,como_cnt,-3.015,1.85
yoda,2,NCT01077362,sf36_pcs,age_std,-2.236,1.459
yoda,3,NCT01077362,sf36_pcs,(Intercept),38.692,1.756
yoda,3,NCT01077362,sf36_pcs,como_cnt,-2.915,1.841
yoda,3,NCT01077362,sf36_pcs,sex,4.547,2.38
yoda,4,NCT01077362,sf36_pcs,(Intercept),37.291,2.059
yoda,4,NCT01077362,sf36_pcs,como_cnt,-2.65,1.847
yoda,4,NCT01077362,sf36_pcs,age_std,-1.89,1.461
yoda,4,NCT01077362,sf36_pcs,sex,4.12,2.396
yoda,1,NCT01077362,sf36_mcs,(Intercept),47.078,1.594
yoda,1,NCT01077362,sf36_mcs,como_cnt,-2.772,2.209
yoda,2,NCT01077362,sf36_mcs,(Intercept),47.696,2.194
yoda,2,NCT01077362,sf36_mcs,como_cnt,-2.89,2.236
yoda,2,NCT01077362,sf36_mcs,age_std,0.726,1.763
yoda,3,NCT01077362,sf36_mcs,(Intercept),43.867,2.089
yoda,3,NCT01077362,sf36_mcs,como_cnt,-2.1,2.19
yoda,3,NCT01077362,sf36_mcs,sex,6.574,2.831
yoda,4,NCT01077362,sf36_mcs,(Intercept),44.832,2.46
yoda,4,NCT01077362,sf36_mcs,como_cnt,-2.283,2.207
yoda,4,NCT01077362,sf36_mcs,age_std,1.303,1.746
yoda,4,NCT01077362,sf36_mcs,sex,6.869,2.863
yoda,1,NCT00267969,sf36_pcs,(Intercept),69.276,0.784
yoda,1,NCT00267969,sf36_pcs,como_cnt,-3.893,0.879
yoda,2,NCT00267969,sf36_pcs,(Intercept),68.808,1.192
yoda,2,NCT00267969,sf36_pcs,como_cnt,-3.861,0.882
yoda,2,NCT00267969,sf36_pcs,age_std,-0.472,0.906
yoda,3,NCT00267969,sf36_pcs,(Intercept),68.599,1.283
yoda,3,NCT00267969,sf36_pcs,como_cnt,-3.872,0.88
yoda,3,NCT00267969,sf36_pcs,sex,0.98,1.471
yoda,4,NCT00267969,sf36_pcs,(Intercept),68.102,1.582
yoda,4,NCT00267969,sf36_pcs,como_cnt,-3.839,0.883
yoda,4,NCT00267969,sf36_pcs,age_std,-0.488,0.907
yoda,4,NCT00267969,sf36_pcs,sex,1,1.473
yoda,1,NCT00267969,sf36_mcs,(Intercept),64.729,0.825
yoda,1,NCT00267969,sf36_mcs,como_cnt,-1.674,0.925
yoda,2,NCT00267969,sf36_mcs,(Intercept),66.233,1.25
yoda,2,NCT00267969,sf36_mcs,como_cnt,-1.777,0.926
yoda,2,NCT00267969,sf36_mcs,age_std,1.519,0.95
yoda,3,NCT00267969,sf36_mcs,(Intercept),62.559,1.344
yoda,3,NCT00267969,sf36_mcs,como_cnt,-1.607,0.922
yoda,3,NCT00267969,sf36_mcs,sex,3.146,1.541
yoda,4,NCT00267969,sf36_mcs,(Intercept),64.057,1.652
yoda,4,NCT00267969,sf36_mcs,como_cnt,-1.707,0.923
yoda,4,NCT00267969,sf36_mcs,age_std,1.471,0.947
yoda,4,NCT00267969,sf36_mcs,sex,3.085,1.538
yoda,1,NCT00236028,sf36_pcs,(Intercept),41.624,0.647
yoda,1,NCT00236028,sf36_pcs,como_cnt,-1.249,0.436
yoda,2,NCT00236028,sf36_pcs,(Intercept),41.955,0.841
yoda,2,NCT00236028,sf36_pcs,como_cnt,-1.331,0.456
yoda,2,NCT00236028,sf36_pcs,age_std,0.351,0.57
yoda,3,NCT00236028,sf36_pcs,(Intercept),41.17,0.72
yoda,3,NCT00236028,sf36_pcs,como_cnt,-1.222,0.436
yoda,3,NCT00236028,sf36_pcs,sex,1.464,1.017
yoda,4,NCT00236028,sf36_pcs,(Intercept),41.406,0.932
yoda,4,NCT00236028,sf36_pcs,como_cnt,-1.277,0.457
yoda,4,NCT00236028,sf36_pcs,age_std,0.23,0.576
yoda,4,NCT00236028,sf36_pcs,sex,1.401,1.03
yoda,1,NCT00236028,sf36_mcs,(Intercept),49.696,0.823
yoda,1,NCT00236028,sf36_mcs,como_cnt,-1.881,0.554
yoda,2,NCT00236028,sf36_mcs,(Intercept),52.009,1.062
yoda,2,NCT00236028,sf36_mcs,como_cnt,-2.449,0.575
yoda,2,NCT00236028,sf36_mcs,age_std,2.451,0.719
yoda,3,NCT00236028,sf36_mcs,(Intercept),48.177,0.907
yoda,3,NCT00236028,sf36_mcs,como_cnt,-1.79,0.549
yoda,3,NCT00236028,sf36_mcs,sex,4.891,1.281
yoda,4,NCT00236028,sf36_mcs,(Intercept),50.313,1.17
yoda,4,NCT00236028,sf36_mcs,como_cnt,-2.282,0.573
yoda,4,NCT00236028,sf36_mcs,age_std,2.073,0.723
yoda,4,NCT00236028,sf36_mcs,sex,4.312,1.29
yoda,1,NCT00264537,sf36_pcs,(Intercept),39.412,0.88
yoda,1,NCT00264537,sf36_pcs,como_cnt,-0.363,0.636
yoda,2,NCT00264537,sf36_pcs,(Intercept),39.218,1.182
yoda,2,NCT00264537,sf36_pcs,como_cnt,-0.31,0.672
yoda,2,NCT00264537,sf36_pcs,age_std,-0.204,0.825
yoda,3,NCT00264537,sf36_pcs,(Intercept),39.133,0.943
yoda,3,NCT00264537,sf36_pcs,como_cnt,-0.339,0.637
yoda,3,NCT00264537,sf36_pcs,sex,1.385,1.661
yoda,4,NCT00264537,sf36_pcs,(Intercept),38.873,1.249
yoda,4,NCT00264537,sf36_pcs,como_cnt,-0.27,0.674
yoda,4,NCT00264537,sf36_pcs,age_std,-0.263,0.828
yoda,4,NCT00264537,sf36_pcs,sex,1.428,1.669
yoda,1,NCT00264537,sf36_mcs,(Intercept),45.458,1.185
yoda,1,NCT00264537,sf36_mcs,como_cnt,-0.95,0.855
yoda,2,NCT00264537,sf36_mcs,(Intercept),46.112,1.589
yoda,2,NCT00264537,sf36_mcs,como_cnt,-1.129,0.904
yoda,2,NCT00264537,sf36_mcs,age_std,0.686,1.11
yoda,3,NCT00264537,sf36_mcs,(Intercept),43.932,1.246
yoda,3,NCT00264537,sf36_mcs,como_cnt,-0.819,0.842
yoda,3,NCT00264537,sf36_mcs,sex,7.56,2.196
yoda,4,NCT00264537,sf36_mcs,(Intercept),44.306,1.651
yoda,4,NCT00264537,sf36_mcs,como_cnt,-0.919,0.892
yoda,4,NCT00264537,sf36_mcs,age_std,0.379,1.095
yoda,4,NCT00264537,sf36_mcs,sex,7.497,2.207
yoda,1,NCT00264550,sf36_pcs,(Intercept),44.309,1.124
yoda,1,NCT00264550,sf36_pcs,como_cnt,-2.233,0.698
yoda,2,NCT00264550,sf36_pcs,(Intercept),43.875,1.528
yoda,2,NCT00264550,sf36_pcs,como_cnt,-2.112,0.756
yoda,2,NCT00264550,sf36_pcs,age_std,-0.486,1.156
yoda,3,NCT00264550,sf36_pcs,(Intercept),43.551,1.195
yoda,3,NCT00264550,sf36_pcs,como_cnt,-2.168,0.696
yoda,3,NCT00264550,sf36_pcs,sex,3.794,2.115
yoda,4,NCT00264550,sf36_pcs,(Intercept),42.646,1.649
yoda,4,NCT00264550,sf36_pcs,como_cnt,-1.93,0.757
yoda,4,NCT00264550,sf36_pcs,age_std,-0.936,1.173
yoda,4,NCT00264550,sf36_pcs,sex,4.139,2.16
yoda,1,NCT00264550,sf36_mcs,(Intercept),50.516,1.312
yoda,1,NCT00264550,sf36_mcs,como_cnt,-2.056,0.814
yoda,2,NCT00264550,sf36_mcs,(Intercept),52.249,1.775
yoda,2,NCT00264550,sf36_mcs,como_cnt,-2.535,0.877
yoda,2,NCT00264550,sf36_mcs,age_std,1.936,1.339
yoda,3,NCT00264550,sf36_mcs,(Intercept),48.974,1.376
yoda,3,NCT00264550,sf36_mcs,como_cnt,-1.919,0.799
yoda,3,NCT00264550,sf36_mcs,sex,7.65,2.424
yoda,4,NCT00264550,sf36_mcs,(Intercept),50.088,1.895
yoda,4,NCT00264550,sf36_mcs,como_cnt,-2.212,0.869
yoda,4,NCT00264550,sf36_mcs,age_std,1.148,1.344
yoda,4,NCT00264550,sf36_mcs,sex,7.225,2.475
yoda,1,NCT00361335,sf36_pcs,(Intercept),41.741,1.142
yoda,1,NCT00361335,sf36_pcs,como_cnt,-1.095,0.587
yoda,2,NCT00361335,sf36_pcs,(Intercept),43.285,1.494
yoda,2,NCT00361335,sf36_pcs,como_cnt,-1.364,0.609
yoda,2,NCT00361335,sf36_pcs,age_std,1.719,1.078
yoda,3,NCT00361335,sf36_pcs,(Intercept),40.794,1.216
yoda,3,NCT00361335,sf36_pcs,como_cnt,-1.007,0.584
yoda,3,NCT00361335,sf36_pcs,sex,4.127,1.915
yoda,4,NCT00361335,sf36_pcs,(Intercept),42.171,1.59
yoda,4,NCT00361335,sf36_pcs,como_cnt,-1.24,0.609
yoda,4,NCT00361335,sf36_pcs,age_std,1.448,1.081
yoda,4,NCT00361335,sf36_pcs,sex,3.799,1.928
yoda,1,NCT00361335,sf36_mcs,(Intercept),48.032,1.415
yoda,1,NCT00361335,sf36_mcs,como_cnt,0.036,0.728
yoda,2,NCT00361335,sf36_mcs,(Intercept),51.149,1.837
yoda,2,NCT00361335,sf36_mcs,como_cnt,-0.506,0.749
yoda,2,NCT00361335,sf36_mcs,age_std,3.47,1.325
yoda,3,NCT00361335,sf36_mcs,(Intercept),46.312,1.491
yoda,3,NCT00361335,sf36_mcs,como_cnt,0.197,0.717
yoda,3,NCT00361335,sf36_mcs,sex,7.499,2.35
yoda,4,NCT00361335,sf36_mcs,(Intercept),49.148,1.938
yoda,4,NCT00361335,sf36_mcs,como_cnt,-0.283,0.742
yoda,4,NCT00361335,sf36_mcs,age_std,2.984,1.317
yoda,4,NCT00361335,sf36_mcs,sex,6.823,2.35
yoda,1,NCT00973479,eq5d_index,(Intercept),0.735,0.004
yoda,1,NCT00973479,eq5d_index,como_cnt,0.005,0.004
yoda,2,NCT00973479,eq5d_index,(Intercept),0.737,0.005
yoda,2,NCT00973479,eq5d_index,como_cnt,0.004,0.004
yoda,2,NCT00973479,eq5d_index,age_std,0.002,0.004
yoda,3,NCT00973479,eq5d_index,(Intercept),0.733,0.004
yoda,3,NCT00973479,eq5d_index,como_cnt,0.004,0.004
yoda,3,NCT00973479,eq5d_index,sex,0.015,0.008
yoda,4,NCT00973479,eq5d_index,(Intercept),0.734,0.005
yoda,4,NCT00973479,eq5d_index,como_cnt,0.004,0.004
yoda,4,NCT00973479,eq5d_index,age_std,0.001,0.004
yoda,4,NCT00973479,eq5d_index,sex,0.015,0.008
yoda,1,NCT00973479,sf36_pcs,(Intercept),40.394,0.46
yoda,1,NCT00973479,sf36_pcs,como_cnt,-0.528,0.466
yoda,2,NCT00973479,sf36_pcs,(Intercept),39.94,0.567
yoda,2,NCT00973479,sf36_pcs,como_cnt,-0.367,0.48
yoda,2,NCT00973479,sf36_pcs,age_std,-0.666,0.488
yoda,3,NCT00973479,sf36_pcs,(Intercept),40.065,0.491
yoda,3,NCT00973479,sf36_pcs,como_cnt,-0.548,0.465
yoda,3,NCT00973479,sf36_pcs,sex,1.846,0.985
yoda,4,NCT00973479,sf36_pcs,(Intercept),39.587,0.595
yoda,4,NCT00973479,sf36_pcs,como_cnt,-0.381,0.479
yoda,4,NCT00973479,sf36_pcs,age_std,-0.691,0.487
yoda,4,NCT00973479,sf36_pcs,sex,1.884,0.984
yoda,1,NCT00973479,sf36_mcs,(Intercept),42.147,0.429
yoda,1,NCT00973479,sf36_mcs,como_cnt,0.229,0.435
yoda,2,NCT00973479,sf36_mcs,(Intercept),42.77,0.528
yoda,2,NCT00973479,sf36_mcs,como_cnt,0.008,0.447
yoda,2,NCT00973479,sf36_mcs,age_std,0.915,0.454
yoda,3,NCT00973479,sf36_mcs,(Intercept),41.997,0.459
yoda,3,NCT00973479,sf36_mcs,como_cnt,0.22,0.435
yoda,3,NCT00973479,sf36_mcs,sex,0.839,0.921
yoda,4,NCT00973479,sf36_mcs,(Intercept),42.622,0.555
yoda,4,NCT00973479,sf36_mcs,como_cnt,0.002,0.447
yoda,4,NCT00973479,sf36_mcs,age_std,0.904,0.455
yoda,4,NCT00973479,sf36_mcs,sex,0.79,0.919
yoda,1,NCT01106625,eq5d_index,(Intercept),0.933,0.007
yoda,1,NCT01106625,eq5d_index,como_cnt,-0.015,0.003
yoda,2,NCT01106625,eq5d_index,(Intercept),0.933,0.008
yoda,2,NCT01106625,eq5d_index,como_cnt,-0.015,0.003
yoda,2,NCT01106625,eq5d_index,age_std,0.001,0.009
yoda,3,NCT01106625,eq5d_index,(Intercept),0.923,0.009
yoda,3,NCT01106625,eq5d_index,como_cnt,-0.016,0.003
yoda,3,NCT01106625,eq5d_index,sex,0.021,0.01
yoda,4,NCT01106625,eq5d_index,(Intercept),0.924,0.009
yoda,4,NCT01106625,eq5d_index,como_cnt,-0.016,0.003
yoda,4,NCT01106625,eq5d_index,age_std,0.001,0.008
yoda,4,NCT01106625,eq5d_index,sex,0.021,0.01
yoda,1,NCT01106625,sf36_pcs,(Intercept),59.356,0.566
yoda,1,NCT01106625,sf36_pcs,como_cnt,-1.709,0.246
yoda,2,NCT01106625,sf36_pcs,(Intercept),59.501,0.602
yoda,2,NCT01106625,sf36_pcs,como_cnt,-1.729,0.248
yoda,2,NCT01106625,sf36_pcs,age_std,0.471,0.666
yoda,3,NCT01106625,sf36_pcs,(Intercept),57.894,0.658
yoda,3,NCT01106625,sf36_pcs,como_cnt,-1.81,0.243
yoda,3,NCT01106625,sf36_pcs,sex,3.121,0.747
yoda,4,NCT01106625,sf36_pcs,(Intercept),58.038,0.689
yoda,4,NCT01106625,sf36_pcs,como_cnt,-1.831,0.245
yoda,4,NCT01106625,sf36_pcs,age_std,0.464,0.656
yoda,4,NCT01106625,sf36_pcs,sex,3.12,0.748
yoda,1,NCT01106625,sf36_mcs,(Intercept),52.141,0.526
yoda,1,NCT01106625,sf36_mcs,como_cnt,-0.884,0.228
yoda,2,NCT01106625,sf36_mcs,(Intercept),52.633,0.556
yoda,2,NCT01106625,sf36_mcs,como_cnt,-0.953,0.229
yoda,2,NCT01106625,sf36_mcs,age_std,1.591,0.609
yoda,3,NCT01106625,sf36_mcs,(Intercept),50.573,0.607
yoda,3,NCT01106625,sf36_mcs,como_cnt,-0.992,0.225
yoda,3,NCT01106625,sf36_mcs,sex,3.362,0.688
yoda,4,NCT01106625,sf36_mcs,(Intercept),51.065,0.631
yoda,4,NCT01106625,sf36_mcs,como_cnt,-1.06,0.225
yoda,4,NCT01106625,sf36_mcs,age_std,1.572,0.596
yoda,4,NCT01106625,sf36_mcs,sex,3.351,0.684
yoda,1,NCT01106677,sf36_pcs,(Intercept),56.426,0.534
yoda,1,NCT01106677,sf36_pcs,como_cnt,-0.85,0.268
yoda,2,NCT01106677,sf36_pcs,(Intercept),56.398,0.612
yoda,2,NCT01106677,sf36_pcs,como_cnt,-0.844,0.277
yoda,2,NCT01106677,sf36_pcs,age_std,-0.058,0.623
yoda,3,NCT01106677,sf36_pcs,(Intercept),55.069,0.631
yoda,3,NCT01106677,sf36_pcs,como_cnt,-0.859,0.264
yoda,3,NCT01106677,sf36_pcs,sex,2.899,0.742
yoda,4,NCT01106677,sf36_pcs,(Intercept),55.036,0.698
yoda,4,NCT01106677,sf36_pcs,como_cnt,-0.851,0.273
yoda,4,NCT01106677,sf36_pcs,age_std,-0.069,0.615
yoda,4,NCT01106677,sf36_pcs,sex,2.899,0.743
yoda,1,NCT01106677,sf36_mcs,(Intercept),50.337,0.455
yoda,1,NCT01106677,sf36_mcs,como_cnt,-0.552,0.228
yoda,2,NCT01106677,sf36_mcs,(Intercept),50.593,0.522
yoda,2,NCT01106677,sf36_mcs,como_cnt,-0.613,0.236
yoda,2,NCT01106677,sf36_mcs,age_std,0.533,0.532
yoda,3,NCT01106677,sf36_mcs,(Intercept),49.592,0.544
yoda,3,NCT01106677,sf36_mcs,como_cnt,-0.555,0.227
yoda,3,NCT01106677,sf36_mcs,sex,1.585,0.639
yoda,4,NCT01106677,sf36_mcs,(Intercept),49.846,0.601
yoda,4,NCT01106677,sf36_mcs,como_cnt,-0.616,0.235
yoda,4,NCT01106677,sf36_mcs,age_std,0.529,0.529
yoda,4,NCT01106677,sf36_mcs,sex,1.583,0.639
yoda,1,NCT01137812,eq5d_index,(Intercept),0.916,0.006
yoda,1,NCT01137812,eq5d_index,como_cnt,-0.018,0.003
yoda,2,NCT01137812,eq5d_index,(Intercept),0.912,0.007
yoda,2,NCT01137812,eq5d_index,como_cnt,-0.017,0.003
yoda,2,NCT01137812,eq5d_index,age_std,-0.01,0.006
yoda,3,NCT01137812,eq5d_index,(Intercept),0.9,0.008
yoda,3,NCT01137812,eq5d_index,como_cnt,-0.017,0.003
yoda,3,NCT01137812,eq5d_index,sex,0.027,0.008
yoda,4,NCT01137812,eq5d_index,(Intercept),0.895,0.008
yoda,4,NCT01137812,eq5d_index,como_cnt,-0.016,0.003
yoda,4,NCT01137812,eq5d_index,age_std,-0.01,0.006
yoda,4,NCT01137812,eq5d_index,sex,0.027,0.008
yoda,1,NCT01137812,sf36_pcs,(Intercept),58.449,0.517
yoda,1,NCT01137812,sf36_pcs,como_cnt,-1.661,0.21
yoda,2,NCT01137812,sf36_pcs,(Intercept),58.156,0.561
yoda,2,NCT01137812,sf36_pcs,como_cnt,-1.594,0.216
yoda,2,NCT01137812,sf36_pcs,age_std,-0.701,0.522
yoda,3,NCT01137812,sf36_pcs,(Intercept),56.155,0.633
yoda,3,NCT01137812,sf36_pcs,como_cnt,-1.568,0.206
yoda,3,NCT01137812,sf36_pcs,sex,3.786,0.63
yoda,4,NCT01137812,sf36_pcs,(Intercept),55.827,0.67
yoda,4,NCT01137812,sf36_pcs,como_cnt,-1.495,0.212
yoda,4,NCT01137812,sf36_pcs,age_std,-0.758,0.51
yoda,4,NCT01137812,sf36_pcs,sex,3.803,0.63
yoda,1,NCT01137812,sf36_mcs,(Intercept),52.146,0.437
yoda,1,NCT01137812,sf36_mcs,como_cnt,-0.563,0.178
yoda,2,NCT01137812,sf36_mcs,(Intercept),52.482,0.473
yoda,2,NCT01137812,sf36_mcs,como_cnt,-0.642,0.182
yoda,2,NCT01137812,sf36_mcs,age_std,0.81,0.439
yoda,3,NCT01137812,sf36_mcs,(Intercept),50.543,0.539
yoda,3,NCT01137812,sf36_mcs,como_cnt,-0.498,0.175
yoda,3,NCT01137812,sf36_mcs,sex,2.651,0.536
yoda,4,NCT01137812,sf36_mcs,(Intercept),50.875,0.569
yoda,4,NCT01137812,sf36_mcs,como_cnt,-0.574,0.18
yoda,4,NCT01137812,sf36_mcs,age_std,0.783,0.432
yoda,4,NCT01137812,sf36_mcs,sex,2.639,0.536
